timestamp,ip,method,url,status,user_agent,attack_type,prediction,risk_level
04/Jul/2026:11:27:02 +0530,192.168.1.115,GET,/dvwa/js/dvwaPage.js,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:26:07 +0530,192.168.1.135,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:26:02 +0530,192.168.1.100,GET,/dvwa/about.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:25:19 +0530,192.168.1.130,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:24:38 +0530,192.168.1.100,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:23:55 +0530,192.168.1.128,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:23:39 +0530,192.168.1.134,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:22:27 +0530,192.168.1.138,GET,/dvwa/css/main.css,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:21:07 +0530,192.168.1.128,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:19:52 +0530,192.168.1.122,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:19:43 +0530,192.168.1.108,GET,/dvwa/login.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:18:42 +0530,192.168.1.124,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:18:27 +0530,192.168.1.133,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:17:32 +0530,192.168.1.106,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:17:14 +0530,192.168.1.116,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:16:39 +0530,192.168.1.126,GET,/dvwa/instructions.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:15:37 +0530,192.168.1.125,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:14:15 +0530,192.168.1.114,GET,/dvwa/vulnerabilities/sqli/?id=id=12&Submit=Submit,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:13:27 +0530,192.168.1.139,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:12:02 +0530,192.168.1.109,GET,/dvwa/css/main.css,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:10:37 +0530,192.168.1.105,GET,/dvwa/setup.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:09:35 +0530,192.168.1.122,GET,/dvwa/css/main.css,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:08:54 +0530,192.168.1.138,GET,/dvwa/setup.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:08:05 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/sqli/?id=1&Submit=Submit,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:11:07:14 +0530,192.168.1.106,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:06:09 +0530,192.168.1.106,GET,/dvwa/index.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:05:14 +0530,192.168.1.120,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:04:01 +0530,192.168.1.100,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:02:56 +0530,192.168.1.127,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:11:01:40 +0530,192.168.1.114,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:11:00:22 +0530,192.168.1.125,GET,/dvwa/vulnerabilities/xss_s/?name=John,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:59:31 +0530,192.168.1.111,GET,/dvwa/vulnerabilities/xss_r/?name=John,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:58:40 +0530,192.168.1.116,GET,/dvwa/about.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:57:25 +0530,192.168.1.106,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:56:06 +0530,192.168.1.100,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:55:21 +0530,192.168.1.129,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:54:54 +0530,192.168.1.134,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:53:48 +0530,192.168.1.114,GET,/dvwa/index.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:52:53 +0530,192.168.1.136,GET,/dvwa/vulnerabilities/xss_s/?name=John,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:51:45 +0530,192.168.1.100,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:50:22 +0530,192.168.1.106,GET,/dvwa/security.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:49:58 +0530,192.168.1.113,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:49:20 +0530,192.168.1.131,GET,/dvwa/vulnerabilities/view_source.php,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:48:51 +0530,192.168.1.122,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:48:06 +0530,192.168.1.121,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:47:10 +0530,192.168.1.100,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:45:57 +0530,192.168.1.114,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:45:04 +0530,192.168.1.137,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:44:01 +0530,192.168.1.124,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:43:00 +0530,192.168.1.132,GET,/dvwa/login.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:42:41 +0530,192.168.1.106,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:41:32 +0530,192.168.1.136,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:40:36 +0530,192.168.1.117,GET,/dvwa/setup.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:39:47 +0530,192.168.1.104,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:39:41 +0530,192.168.1.125,GET,/dvwa/setup.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:38:51 +0530,192.168.1.100,GET,/dvwa/security.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:38:16 +0530,192.168.1.139,GET,/dvwa/css/main.css,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:37:42 +0530,192.168.1.112,GET,/dvwa/setup.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:37:01 +0530,192.168.1.131,GET,/dvwa/index.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:36:34 +0530,192.168.1.133,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:35:11 +0530,192.168.1.105,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:34:19 +0530,192.168.1.127,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:32:58 +0530,192.168.1.124,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:32:33 +0530,192.168.1.132,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:32:01 +0530,192.168.1.107,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:30:32 +0530,192.168.1.119,GET,/dvwa/js/dvwaPage.js,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:29:55 +0530,192.168.1.135,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:28:58 +0530,192.168.1.123,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:27:41 +0530,192.168.1.137,GET,/dvwa/about.php,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:26:42 +0530,192.168.1.113,GET,/dvwa/vulnerabilities/xss_r/?name=Priya,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:25:14 +0530,192.168.1.136,GET,/dvwa/login.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:25:09 +0530,192.168.1.134,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:23:48 +0530,192.168.1.108,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:22:49 +0530,192.168.1.130,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:22:15 +0530,192.168.1.126,GET,/dvwa/index.php,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:21:04 +0530,192.168.1.134,GET,/dvwa/css/main.css,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:19:42 +0530,192.168.1.132,GET,/dvwa/security.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:18:29 +0530,192.168.1.109,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:17:31 +0530,192.168.1.106,GET,/dvwa/vulnerabilities/view_source.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:17:10 +0530,192.168.1.138,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:16:07 +0530,192.168.1.132,GET,/dvwa/instructions.php,302,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:14:43 +0530,192.168.1.110,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:13:37 +0530,192.168.1.118,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:12:08 +0530,192.168.1.116,GET,/dvwa/login.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:11:42 +0530,192.168.1.132,GET,/dvwa/setup.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:11:20 +0530,192.168.1.102,GET,/dvwa/setup.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:10:44 +0530,192.168.1.137,GET,/dvwa/css/main.css,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:10:13 +0530,192.168.1.107,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:09:26 +0530,192.168.1.138,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:08:35 +0530,192.168.1.117,GET,/dvwa/instructions.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:07:08 +0530,192.168.1.128,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:06:46 +0530,192.168.1.122,GET,/dvwa/vulnerabilities/xss_s/?name=Guest123,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:05:56 +0530,192.168.1.104,GET,/dvwa/vulnerabilities/xss_r/?name=John,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:04:36 +0530,192.168.1.137,GET,/dvwa/vulnerabilities/xss_r/?name=Guest123,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:03:58 +0530,192.168.1.120,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:02:30 +0530,192.168.1.123,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:10:01:19 +0530,192.168.1.116,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:10:01:06 +0530,192.168.1.122,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:10:00:00 +0530,192.168.1.110,GET,/dvwa/vulnerabilities/xss_s/?name=John,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:58:37 +0530,192.168.1.105,GET,/dvwa/vulnerabilities/sqli/?id=id=7&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:09:57:27 +0530,192.168.1.114,GET,/dvwa/instructions.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:09:56:32 +0530,192.168.1.116,GET,/dvwa/css/main.css,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:09:55:17 +0530,192.168.1.137,GET,/dvwa/setup.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:09:53:58 +0530,192.168.1.104,GET,/dvwa/index.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:53:20 +0530,192.168.1.138,GET,/dvwa/about.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:52:53 +0530,192.168.1.129,GET,/dvwa/vulnerabilities/sqli/?id=3&Submit=Submit,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:09:51:47 +0530,192.168.1.123,GET,/dvwa/css/main.css,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:51:07 +0530,192.168.1.115,GET,/dvwa/js/dvwaPage.js,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:50:22 +0530,192.168.1.136,GET,/dvwa/vulnerabilities/sqli/?id=5&Submit=Submit,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:09:49:05 +0530,192.168.1.121,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:09:48:03 +0530,192.168.1.118,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:47:46 +0530,192.168.1.122,GET,/dvwa/css/main.css,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:46:59 +0530,192.168.1.106,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:46:22 +0530,192.168.1.129,GET,/dvwa/about.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:45:07 +0530,192.168.1.107,GET,/dvwa/css/main.css,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:44:38 +0530,192.168.1.110,GET,/dvwa/vulnerabilities/view_source.php,304,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:44:15 +0530,192.168.1.113,GET,/dvwa/vulnerabilities/view_source.php,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:09:43:31 +0530,192.168.1.138,GET,/dvwa/login.php,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:124.0) Gecko/20100101 Firefox/124.0,None,Normal,Low
04/Jul/2026:09:42:13 +0530,192.168.1.135,GET,/dvwa/security.php,200,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:42:07 +0530,192.168.1.118,GET,/dvwa/about.php,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:40:53 +0530,192.168.1.110,GET,/dvwa/instructions.php,302,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 Chrome/121.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:39:48 +0530,192.168.1.105,GET,/dvwa/vulnerabilities/xss_s/?name=Priya,200,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 Safari/605.1.15,None,Normal,Low
04/Jul/2026:09:38:26 +0530,192.168.1.122,GET,/dvwa/about.php,302,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
04/Jul/2026:09:38:12 +0530,192.168.1.100,GET,/dvwa/js/dvwaPage.js,304,Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 Chrome/120.0 Safari/537.36,None,Normal,Low
